RelativePath,Date,Time,Species,KakapoID,InteractionRMS,Interaction20R,KakapoID2,InteractionRMS2,Interaction20R2,Notes
CBS01, 16-Oct-2023, 10:49:26,Kakapo,Kohitatea,Encounter,None,,,,
CBS01, 16-Oct-2023, 10:49:54,Kakapo,Kohitatea,Encounter,None,,,,
CBS01, 16-Oct-2023, 10:50:32,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 10:50:56,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 10:51:22,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 10:52:06,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 10:52:28,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 10:52:50,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 10:53:20,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 10:54:34,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 10:54:56,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 10:55:18,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 10:55:42,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 10:56:10,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:04:22,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:04:46,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:05:32,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:05:56,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:07:20,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:08:46,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:09:10,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:12:56,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:13:24,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:35:10,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 11:35:38,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 11:38:16,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 11:40:50,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:41:16,Kakapo,Hakatere,None,None,,,,
CBS01, 16-Oct-2023, 11:41:42,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:42:12,Kakapo,Hakatere,Encounter,None,,,,
CBS01, 16-Oct-2023, 11:53:20,Kakapo,Hakatere,Encounter,None,,,,
CBS02, 15-Oct-2023, 10:03:30,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 15-Oct-2023, 15:21:38,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 15-Oct-2023, 17:55:46,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 15-Oct-2023, 17:56:08,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 10:10:04,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 12:38:50,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 13:59:00,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 14:19:52,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 14:25:26,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 14:25:50,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 17:19:18,Kakapo,Tutoko,Encounter,None,,,,
CBS02, 16-Oct-2023, 17:23:22,Kakapo,Tutoko,Look,None,,,,
CBS02, 16-Oct-2023, 17:23:44,Kakapo,Tutoko,Encounter,None,,,,
CBS02, 16-Oct-2023, 18:35:08,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 18:35:50,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 18:36:28,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 18:36:50,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 18:40:46,Kakapo,Margaret-Maree,Look,None,,,,
CBS02, 16-Oct-2023, 18:41:10,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 18:41:48,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 18:43:14,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS02, 16-Oct-2023, 18:43:40,Kakapo,Margaret-Maree,Encounter,None,,,,
CBS03, 15-Oct-2023, 10:28:48,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 14:48:00,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 14:58:20,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 15:01:44,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:05:42,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 15:06:46,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:07:10,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:09:28,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:10:00,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 15:11:58,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:13:08,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 15:14:16,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:15:34,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:20:56,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 15:25:14,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:30:16,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 15:30:52,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:32:04,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:33:16,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:35:10,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:35:52,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 15:38:50,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:40:04,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 15:40:54,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:41:46,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 15:45:26,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:47:48,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 15:48:28,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 15:52:18,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:53:18,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 15:54:04,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 15:55:40,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 15:59:30,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 16:10:42,Kakapo,Wehe-Po,Touch,Encounter,,,,
CBS03, 15-Oct-2023, 16:11:10,Kakapo,Wehe-Po,Look,Touch,,,,
CBS03, 15-Oct-2023, 16:11:34,Kakapo,Wehe-Po,Look,Touch,,,,
CBS03, 15-Oct-2023, 16:11:56,Kakapo,Wehe-Po,Encounter,Touch,,,,
CBS03, 15-Oct-2023, 16:12:18,Kakapo,Wehe-Po,Look,Touch,,,,
CBS03, 15-Oct-2023, 17:22:18,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 17:23:06,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 17:23:30,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 17:23:58,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 17:24:22,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 17:27:00,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 17:27:28,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 17:27:54,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 17:28:16,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 17:28:50,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 17:29:42,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 17:35:30,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 17:36:56,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 15-Oct-2023, 17:40:08,Kakapo,Wehe-Po,Look,Touch,,,,
CBS03, 15-Oct-2023, 17:40:32,Kakapo,Wehe-Po,Encounter,Touch,,,,
CBS03, 15-Oct-2023, 17:41:00,Kakapo,Wehe-Po,Look,Touch,,,,
CBS03, 15-Oct-2023, 17:41:24,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 17:41:56,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 15-Oct-2023, 19:39:40,Kakapo,Wehe-Po,None,None,,,,
CBS03, 15-Oct-2023, 19:40:40,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 10:27:24,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 16-Oct-2023, 10:32:44,Kakapo,Wehe-Po,Encounter,None,,,,
CBS03, 16-Oct-2023, 10:33:32,Kakapo,Wehe-Po,None,None,,,,
CBS03, 16-Oct-2023, 10:35:38,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 10:42:34,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 10:45:18,Kakapo,Wehe-Po,None,None,,,,
CBS03, 16-Oct-2023, 10:52:12,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 10:56:36,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 11:03:14,Kakapo,Wehe-Po,None,None,,,,
CBS03, 16-Oct-2023, 11:05:28,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 11:06:14,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 11:18:00,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 11:27:42,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 11:28:48,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 11:35:04,Kakapo,Wehe-Po,None,None,,,,
CBS03, 16-Oct-2023, 11:47:08,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 11:47:36,Kakapo,Wehe-Po,None,None,,,,
CBS03, 16-Oct-2023, 11:49:14,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 11:49:38,Kakapo,Wehe-Po,Encounter,Bite,,,,
CBS03, 16-Oct-2023, 13:38:02,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:38:26,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:38:48,Kakapo,Wehe-Po,Look,Consumption,,,,
CBS03, 16-Oct-2023, 13:39:12,Kakapo,Wehe-Po,Touch,Touch,,,,
CBS03, 16-Oct-2023, 13:39:34,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:40:14,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:40:38,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:41:02,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:41:24,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:41:46,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:42:08,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:42:34,Kakapo,Wehe-Po,Bite,Touch accidental,,,,
CBS03, 16-Oct-2023, 13:42:56,Kakapo,Wehe-Po,Touch,Look,,,,
CBS03, 16-Oct-2023, 13:43:26,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 13:44:00,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 13:47:06,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:48:04,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:48:42,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:49:08,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:49:40,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:50:40,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:51:02,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 13:51:24,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 13:51:52,Kakapo,Wehe-Po,None,None,,,,
CBS03, 16-Oct-2023, 15:09:38,Kakapo,Wehe-Po,None,None,,,,
CBS03, 16-Oct-2023, 16:02:32,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:02:58,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:03:20,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:03:54,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:04:20,Kakapo,Wehe-Po,Look,Encounter,,,,
CBS03, 16-Oct-2023, 16:05:00,Kakapo,Wehe-Po,Touch,Encounter,,,,
CBS03, 16-Oct-2023, 16:05:22,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:05:46,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:06:10,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:06:44,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:10:56,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:11:22,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:11:54,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:12:28,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:13:10,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:13:52,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:14:48,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:15:10,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:15:32,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:15:54,Kakapo,Wehe-Po,Touch,Encounter,,,,
CBS03, 16-Oct-2023, 16:17:20,Kakapo,Wehe-Po,None,None,,,,
CBS03, 16-Oct-2023, 16:18:34,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:19:46,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:20:24,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:22:20,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:22:42,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:23:16,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:25:44,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:26:16,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:26:52,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 16:27:22,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:34:14,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:34:58,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:35:38,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:36:08,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:36:30,Kakapo,Wehe-Po,Encounter,Encounter,,,,
CBS03, 16-Oct-2023, 17:36:56,Kakapo,Wehe-Po,Touch,Encounter,,,,
CBS03, 16-Oct-2023, 17:37:20,Kakapo,Wehe-Po,Touch,Encounter,,,,
CBS03, 16-Oct-2023, 17:38:02,Kakapo,Wehe-Po,Touch,Encounter,,,,
CBS03, 16-Oct-2023, 17:38:34,Kakapo,Wehe-Po,Look,Look,,,,
CBS03, 16-Oct-2023, 17:38:56,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:39:20,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:39:42,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:40:04,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:40:28,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:41:00,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:41:26,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:41:48,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:42:20,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:42:42,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:43:06,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:43:28,Kakapo,Wehe-Po,Touch,Encounter,,,,
CBS03, 16-Oct-2023, 17:44:26,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:44:54,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS03, 16-Oct-2023, 17:45:24,Kakapo,Wehe-Po,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 09:26:36,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 09:34:08,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 09:34:08,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 15-Oct-2023, 09:45:26,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 09:46:00,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 09:46:30,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 09:46:52,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 15-Oct-2023, 09:49:12,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 09:51:08,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 15-Oct-2023, 09:53:28,Kakapo,Merv,Encounter,Encounter,,,,
CBS04, 15-Oct-2023, 10:09:34,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 10:10:30,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 10:12:26,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 10:13:00,Kakapo,Merv,Encounter,Consumption,,,,
CBS04, 15-Oct-2023, 17:32:02,Kakapo,Merv,Encounter,Look,,,,
CBS04, 15-Oct-2023, 17:32:32,Kakapo,Merv,Encounter,Look,,,,
CBS04, 15-Oct-2023, 17:32:54,Kakapo,Merv,Encounter,Look,,,,
CBS04, 15-Oct-2023, 17:33:28,Kakapo,Merv,Encounter,Look,,,,
CBS04, 15-Oct-2023, 17:33:52,Kakapo,Merv,Encounter,Look,,,,
CBS04, 15-Oct-2023, 17:34:18,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 17:34:46,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 17:35:08,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 17:54:36,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 17:54:58,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 18:22:04,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 18:22:40,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 18:23:12,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 18:23:34,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 18:51:56,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 20:55:20,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 20:55:44,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 20:56:34,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 21:51:28,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 21:52:08,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 15-Oct-2023, 21:52:32,Kakapo,Merv,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 16-Oct-2023, 16:21:46,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS04, 16-Oct-2023, 16:25:36,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS04, 16-Oct-2023, 16:25:58,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS04, 16-Oct-2023, 16:26:26,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:26:48,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:27:12,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:28:18,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:28:48,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:29:12,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:29:34,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:29:56,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:30:20,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:32:22,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:34:44,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 16:35:16,Kakapo,Awarua,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:28:38,Kakapo,Tutoko,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 16-Oct-2023, 18:29:00,Kakapo,Tutoko,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 16-Oct-2023, 18:30:06,Kakapo,Tutoko,Encounter,Encounter,,,,20R Bait eaten earlier
CBS04, 16-Oct-2023, 18:30:28,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:31:20,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:31:48,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:32:10,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:32:32,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:33:10,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:33:32,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:33:56,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:34:18,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:34:46,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:35:12,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:35:34,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:35:56,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:36:18,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS04, 16-Oct-2023, 18:36:42,Kakapo,Tutoko,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 09:52:30,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 15-Oct-2023, 09:54:44,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 15-Oct-2023, 09:56:26,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 15-Oct-2023, 10:06:40,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 15-Oct-2023, 10:09:58,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 15-Oct-2023, 10:59:10,Kakapo,Tutoko,Encounter,Consumption,,,,
CBS05, 15-Oct-2023, 10:59:38,Kakapo,Tutoko,Bite,Encounter,,,,
CBS05, 15-Oct-2023, 11:00:48,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 11:03:14,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 11:03:54,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 11:04:46,Kakapo,Cyndy,Encounter,Encounter,,,,
CBS05, 15-Oct-2023, 11:09:06,Kakapo,Cyndy,Encounter,Encounter,,,,
